ABBV open,AET open,ANTM open,BNTX open,CI open,JNJ open,MET open,MRK open,MRNA open,NVS open,PFE open,UNH open,dt,month,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen
155.38,,497.79,154.61,268.57,178.72,64.8,92.31,137.52,88.13,50.95,494.0,2022-05-17,May-22,124229.0,364.0,1145282.0,80278908.0,958941.0,891269590.0,52685.0,258263096.0,63408.0,220682023.0,410735.0,585701177.0,40447.0,126770347.0,292533.0,343453572.0,20412.0,76769924.0,210459.0,219576781.0,2370.0,16981785.0,3158.0,18750748.0
154.79,,493.43,157.2,269.57,178.84,64.58,92.56,138.41,87.85,51.22,488.26,2022-05-18,May-22,145870.0,608.0,1089190.0,80424778.0,959549.0,892358780.0,53327.0,258316423.0,57322.0,220739345.0,420320.0,586121497.0,35168.0,126805515.0,235588.0,343689160.0,18258.0,76788182.0,167992.0,219744773.0,3679.0,16985464.0,4564.0,18755312.0
151.2,,468.88,158.79,255.46,174.72,62.41,91.25,140.87,88.05,50.0,464.32,2022-05-19,May-22,112039.0,250.0,1059152.0,80536817.0,959799.0,893417932.0,54086.0,258370509.0,72089.0,220811434.0,441208.0,586562705.0,49873.0,126855388.0,272702.0,343961862.0,18642.0,76806824.0,186004.0,219930777.0,3222.0,16988686.0,4151.0,18759463.0
152.33,,483.5,168.09,256.76,174.85,62.6,92.45,143.07,88.55,51.27,481.38,2022-05-20,May-22,157304.0,481.0,729254.0,80694121.0,960280.0,894147186.0,61088.0,258431597.0,-191.0,220811243.0,512917.0,587075622.0,2368.0,126857756.0,139384.0,344101246.0,-1615.0,76805209.0,117802.0,220048579.0,-1051.0,16987635.0,-516.0,18758947.0
151.65,,490.57,166.39,262.27,177.6,63.0,93.59,137.6,89.94,52.58,486.29,2022-05-23,May-22,109747.0,219.0,1148599.0,80881746.0,960828.0,896490449.0,54183.0,258542597.0,19828.0,220933970.0,437787.0,587937268.0,13365.0,126936564.0,108257.0,344672021.0,5968.0,76843851.0,60419.0,220440746.0,483.0,16992620.0,662.0,18765566.0
147.03,,496.93,160.94,264.24,179.25,63.81,94.25,136.235,90.99,52.71,490.79,2022-05-24,May-22,129960.0,465.0,1123987.0,81011706.0,961293.0,897614436.0,52741.0,258595338.0,67644.0,221001614.0,428711.0,588365979.0,43448.0,126980012.0,345835.0,345017856.0,21843.0,76865694.0,230614.0,220671360.0,2111.0,16994731.0,2838.0,18768404.0
150.36,,504.42,154.2,265.35,180.53,63.55,94.36,130.98,91.28,53.2,498.52,2022-05-25,May-22,156271.0,704.0,1011065.0,81167977.0,961997.0,898625501.0,52221.0,258647559.0,0.0,221001614.0,416007.0,588781986.0,0.0,126980012.0,0.0,345017856.0,0.0,76865694.0,0.0,220671360.0,0.0,16994731.0,0.0,18768404.0
151.63,,507.07,155.85,269.29,181.0,65.64,94.24,130.85,91.29,54.06,501.74,2022-05-26,May-22,113176.0,315.0,833741.0,81281153.0,962312.0,899459242.0,50482.0,258698041.0,126914.0,221128528.0,402890.0,589184876.0,82030.0,127062042.0,581245.0,345599101.0,37665.0,76903359.0,387039.0,221058399.0,6606.0,17001337.0,8370.0,18776774.0
149.52,,512.57,159.875,268.11,179.76,66.91,92.28,137.38,91.02,53.92,491.0,2022-05-27,May-22,153263.0,448.0,582970.0,81434416.0,962893.0,900042212.0,55984.0,258754025.0,61956.0,221190484.0,447339.0,589632215.0,41226.0,127103268.0,304401.0,345903502.0,17912.0,76921271.0,190708.0,221249107.0,2561.0,17003898.0,3289.0,18780063.0
148.64,,515.4,163.8,270.22,178.0,66.75,91.91,145.055,90.41,53.32,503.62,2022-05-31,May-22,155168.0,353.0,1068464.0,81715030.0,963477.0,902479787.0,50563.0,258855956.0,101876.0,221292360.0,375294.0,590353278.0,66456.0,127169724.0,520161.0,346423663.0,31659.0,76952930.0,326314.0,221575421.0,3525.0,17007423.0,4722.0,18784785.0
147.79,,510.8,165.0,271.29,179.15,67.8,91.67,146.09,90.36,53.25,498.32,2022-06-01,Jun-22,140135.0,572.0,1108080.0,81855165.0,964049.0,903587867.0,49146.0,258905102.0,58184.0,221350544.0,370002.0,590723280.0,37303.0,127207027.0,284571.0,346708234.0,18538.0,76971468.0,173249.0,221748670.0,2167.0,17009590.0,2834.0,18787619.0
146.65,,500.96,160.56,265.21,177.74,66.78,91.13,140.2,89.7,52.37,494.0,2022-06-02,Jun-22,111759.0,355.0,948606.0,81966924.0,964404.0,904536473.0,47206.0,258952308.0,55623.0,221406167.0,360117.0,591083397.0,37521.0,127244548.0,245987.0,346954221.0,15666.0,76987134.0,151408.0,221900078.0,2054.0,17011644.0,2730.0,18790349.0
146.75,,492.82,158.12,262.82,177.07,66.64,89.74,139.58,89.28,52.46,488.33,2022-06-03,Jun-22,146857.0,463.0,634948.0,82113781.0,964867.0,905171421.0,52373.0,259004681.0,5169.0,221411336.0,401763.0,591485160.0,9031.0,127253579.0,159374.0,347113595.0,490.0,76987624.0,94673.0,221994751.0,-4456.0,17007188.0,-4121.0,18786228.0
147.0,,496.35,159.2,256.19,177.21,66.72,90.17,137.99,89.6,53.19,489.43,2022-06-06,Jun-22,98722.0,275.0,943386.0,82303319.0,965351.0,907157848.0,45718.0,259095038.0,14939.0,221506997.0,319051.0,592103241.0,10298.0,127316691.0,79073.0,347580670.0,4182.0,77016221.0,41585.0,222279084.0,441.0,17010787.0,567.0,18791078.0
146.92,,497.3,157.05,257.18,176.98,66.68,90.15,139.37,87.9,53.28,489.5,2022-06-07,Jun-22,148431.0,452.0,799750.0,82451750.0,965813.0,907957598.0,44587.0,259139625.0,52556.0,221559553.0,317515.0,592420756.0,34851.0,127351542.0,267176.0,347847846.0,15431.0,77031652.0,152514.0,222431598.0,2044.0,17012831.0,2672.0,18793750.0
148.9,,497.99,159.28,259.52,178.1,67.44,90.58,147.47,87.35,54.06,494.0,2022-06-08,Jun-22,148324.0,650.0,524308.0,82600074.0,966463.0,908481906.0,45235.0,259184860.0,7539.0,221567092.0,321622.0,592742378.0,6615.0,127358157.0,124854.0,347972700.0,1871.0,77033523.0,74593.0,222506191.0,-827.0,17012004.0,-1245.0,18792505.0
149.72,,495.67,161.91,260.2,177.21,67.15,89.25,148.46,87.78,53.265,492.88,2022-06-09,Jun-22,106375.0,252.0,521945.0,82706449.0,966715.0,909003851.0,44103.0,259228963.0,33997.0,221601089.0,312386.0,593054764.0,24952.0,127383109.0,125120.0,348097820.0,9674.0,77043197.0,99843.0,222606034.0,-813.0,17011191.0,-1467.0,18791038.0
144.34,,478.85,148.2,253.24,172.17,64.45,87.17,132.89,84.75,51.31,484.8,2022-06-10,Jun-22,151580.0,391.0,431764.0,82858029.0,967106.0,909435615.0,47799.0,259276762.0,39710.0,221640799.0,346397.0,593401161.0,27179.0,127410288.0,225162.0,348322982.0,10879.0,77054076.0,136755.0,222742789.0,1470.0,17012661.0,2310.0,18793348.0
140.86,,473.03,140.0,248.88,170.08,62.29,85.71,122.71,83.17,48.82,475.13,2022-06-13,Jun-22,91329.0,270.0,695355.0,83024114.0,967599.0,911039148.0,40866.0,259358795.0,13076.0,221727733.0,268781.0,593918767.0,9348.0,127467511.0,68975.0,348732741.0,3369.0,77079857.0,34507.0,222988591.0,337.0,17016259.0,447.0,18798117.0
139.44,,460.41,135.59,242.15,171.06,61.41,84.77,117.26,82.16,47.75,467.5,2022-06-14,Jun-22,135405.0,402.0,603464.0,83159519.0,968001.0,911642612.0,42339.0,259401134.0,40470.0,221768203.0,277397.0,594196164.0,27038.0,127494549.0,191142.0,348923883.0,11747.0,77091604.0,109513.0,223098104.0,1523.0,17017782.0,1980.0,18800097.0
136.57,,463.24,135.84,247.05,169.64,62.6,84.56,122.44,81.24,47.88,464.2,2022-06-15,Jun-22,144115.0,555.0,472612.0,83303634.0,968556.0,912115224.0,41432.0,259442566.0,115129.0,221883332.0,282215.0,594478379.0,81345.0,127575894.0,355582.0,349279465.0,26342.0,77117946.0,210161.0,223308265.0,6960.0,17024742.0,8879.0,18808976.0
136.54,,456.98,134.78,247.29,168.4,61.3,83.77,124.38,81.39,47.69,453.4,2022-06-16,Jun-22,98452.0,297.0,406474.0,83402086.0,968853.0,912521698.0,41413.0,259483979.0,40820.0,221924152.0,279974.0,594758353.0,27218.0,127603112.0,180934.0,349460399.0,11226.0,77129172.0,101669.0,223409934.0,2050.0,17026792.0,2759.0,18811735.0
137.6,,454.77,130.2,250.17,170.63,60.7,84.64,120.73,81.44,47.38,450.75,2022-06-17,Jun-22,129200.0,398.0,247426.0,83531286.0,969251.0,912769124.0,43688.0,259527667.0,0.0,221924152.0,297875.0,595056228.0,0.0,127603112.0,0.0,349460399.0,0.0,77129172.0,0.0,223409934.0,0.0,17026792.0,0.0,18811735.0
139.95,,455.2,130.2,249.8,170.75,62.33,86.05,130.495,82.61,47.32,457.81,2022-06-21,Jun-22,184839.0,510.0,,83840322.0,970125.0,,51200.0,259650885.0,0.0,221924152.0,268151.0,595752075.0,0.0,127603112.0,0.0,349460399.0,0.0,77129172.0,0.0,223409934.0,0.0,17026792.0,0.0,18811735.0
143.72,,455.2,122.0,252.83,172.0,61.39,88.04,127.5,81.3,48.03,475.72,2022-06-22,Jun-22,132691.0,612.0,,83973013.0,970737.0,,63170.0,259714055.0,0.0,221924152.0,283402.0,596035477.0,0.0,127603112.0,0.0,349460399.0,0.0,77129172.0,0.0,223409934.0,0.0,17026792.0,0.0,18811735.0
148.72,,468.95,123.66,257.29,177.0,62.2,90.0,136.04,81.61,49.23,494.95,2022-06-23,Jun-22,104031.0,497.0,,84077044.0,971234.0,,69307.0,259783362.0,199071.0,222123223.0,284317.0,596319794.0,139713.0,127742825.0,923749.0,350384148.0,50703.0,77179875.0,528315.0,223938249.0,7523.0,17034315.0,13409.0,18825144.0
150.89,,475.28,133.0,261.47,180.78,61.68,93.25,143.99,83.52,50.65,499.44,2022-06-24,Jun-22,167937.0,466.0,,84244981.0,971741.0,,77883.0,259861245.0,0.0,222123223.0,307298.0,596627092.0,0.0,127742825.0,0.0,350384148.0,0.0,77179875.0,0.0,223938249.0,0.0,17034315.0,0.0,18825144.0
153.0,,469.53,140.24,264.34,181.64,64.55,93.2,143.0,85.08,51.48,492.83,2022-06-27,Jun-22,95608.0,274.0,,84426713.0,972201.0,,66554.0,260013916.0,0.0,222123223.0,251817.0,597119580.0,0.0,127742825.0,0.0,350384148.0,0.0,77179875.0,0.0,223938249.0,0.0,17034315.0,0.0,18825144.0
153.17,,,141.21,268.46,182.17,64.52,94.11,143.4,85.45,51.83,512.08,2022-06-28,Jun-22,152460.0,596.0,,84579173.0,972797.0,,70529.0,260084445.0,0.0,222123223.0,264587.0,597384167.0,0.0,127742825.0,0.0,350384148.0,0.0,77179875.0,0.0,223938249.0,0.0,17034315.0,0.0,18825144.0
153.9,,472.62,139.64,268.19,177.22,63.85,92.31,140.425,84.85,50.73,508.85,2022-06-29,Jun-22,148309.0,574.0,,84727482.0,973371.0,,73830.0,260158275.0,0.0,222123223.0,270188.0,597654355.0,0.0,127742825.0,0.0,350384148.0,0.0,77179875.0,0.0,223938249.0,0.0,17034315.0,0.0,18825144.0
153.17,,485.45,146.525,264.5,176.86,62.05,91.65,143.4,84.36,51.69,513.55,2022-06-30,Jun-22,113210.0,472.0,,84840692.0,973843.0,,76095.0,260234370.0,148175.0,222271398.0,278328.0,597932683.0,126591.0,127869416.0,1665237.0,352049385.0,-5514.0,77174361.0,818103.0,224756352.0,20602.0,17054917.0,-1712.0,18823432.0
153.08,,480.33,148.0,263.76,177.45,62.63,91.3,141.93,83.27,52.04,512.32,2022-07-01,Jul-22,172882.0,544.0,,85016263.0,974387.0,,72737.0,260307107.0,0.0,222271398.0,275952.0,598208635.0,0.0,127869416.0,0.0,352049385.0,0.0,77174361.0,0.0,224756352.0,0.0,17054917.0,0.0,18823432.0
151.9,,481.56,151.37,264.52,178.83,62.16,92.44,148.66,83.61,51.75,507.64,2022-07-05,Jul-22,168055.0,458.0,,85316003.0,975179.0,,64536.0,260421693.0,0.0,222271398.0,250439.0,598644584.0,0.0,127869416.0,0.0,352049385.0,0.0,77174361.0,0.0,224756352.0,0.0,17054917.0,0.0,18823432.0
154.61,,476.36,157.06,265.04,178.07,61.65,93.31,154.51,83.6,51.64,505.64,2022-07-06,Jul-22,141238.0,593.0,,85457241.0,975772.0,,68350.0,260490043.0,0.0,222271398.0,263985.0,598908569.0,0.0,127869416.0,0.0,352049385.0,0.0,77174361.0,0.0,224756352.0,0.0,17054917.0,0.0,18823432.0
150.2,,483.0,159.93,272.05,177.86,62.51,92.94,159.5,84.36,52.95,515.25,2022-07-07,Jul-22,116359.0,482.0,,85573600.0,976254.0,,68638.0,260558681.0,184254.0,222455652.0,270657.0,599179226.0,127224.0,127996640.0,909946.0,352959331.0,48253.0,77222614.0,496774.0,225253126.0,7498.0,17062415.0,10108.0,18833540.0
152.0,,,165.5,275.61,178.33,63.33,92.91,170.72,84.22,53.05,512.31,2022-07-08,Jul-22,177420.0,534.0,,85751020.0,976788.0,,73371.0,260632052.0,0.0,222455652.0,304915.0,599484141.0,0.0,127996640.0,0.0,352959331.0,0.0,77222614.0,0.0,225253126.0,0.0,17062415.0,0.0,18833540.0
152.28,,,167.95,277.19,177.7,62.24,92.88,173.51,84.31,53.0,514.86,2022-07-11,Jul-22,118913.0,284.0,,85970500.0,977290.0,,59238.0,260752087.0,0.0,222455652.0,267698.0,599976371.0,0.0,127996640.0,0.0,352959331.0,0.0,77222614.0,0.0,225253126.0,0.0,17062415.0,0.0,18833540.0
153.0,,,164.69,279.17,177.98,61.51,93.78,174.73,84.38,52.69,513.25,2022-07-12,Jul-22,181486.0,653.0,,86151986.0,977943.0,,66884.0,260818971.0,0.0,222455652.0,298180.0,600274551.0,0.0,127996640.0,0.0,352959331.0,0.0,77222614.0,0.0,225253126.0,0.0,17062415.0,0.0,18833540.0
152.0,,,161.04,276.86,175.66,61.03,93.59,168.88,83.03,51.86,508.07,2022-07-13,Jul-22,152779.0,706.0,,86304765.0,978649.0,,69427.0,260888398.0,0.0,222455652.0,343056.0,600617607.0,0.0,127996640.0,0.0,352959331.0,0.0,77222614.0,0.0,225253126.0,0.0,17062415.0,0.0,18833540.0
148.89,,,164.68,266.82,172.53,58.36,92.55,169.24,82.15,50.75,495.0,2022-07-14,Jul-22,137454.0,458.0,,86442219.0,979107.0,,72219.0,260960617.0,226663.0,222682315.0,363702.0,600981309.0,156691.0,128153331.0,1050171.0,354009502.0,58611.0,77281225.0,567689.0,225820815.0,9170.0,17071585.0,9025.0,18842565.0
151.84,,,155.58,269.02,177.71,58.65,94.85,161.0,83.46,51.04,526.06,2022-07-15,Jul-22,187924.0,473.0,,86630143.0,979580.0,,78619.0,261039236.0,0.0,222682315.0,410708.0,601392017.0,0.0,128153331.0,0.0,354009502.0,0.0,77281225.0,0.0,225820815.0,0.0,17071585.0,0.0,18842565.0
153.8,,,163.0,274.47,177.74,59.62,94.9,169.11,84.73,51.96,531.0,2022-07-18,Jul-22,105796.0,339.0,,86836350.0,980227.0,,67034.0,261169244.0,0.0,222682315.0,357224.0,602076491.0,0.0,128153331.0,0.0,354009502.0,0.0,77281225.0,0.0,225820815.0,0.0,17071585.0,0.0,18842565.0
150.0,,,162.73,270.2,176.33,59.96,93.15,166.76,86.19,51.04,531.0,2022-07-19,Jul-22,174565.0,700.0,,87010915.0,980927.0,,70458.0,261239702.0,0.0,222682315.0,356577.0,602433068.0,0.0,128153331.0,0.0,354009502.0,0.0,77281225.0,0.0,225820815.0,0.0,17071585.0,0.0,18842565.0
149.53,,,164.47,273.68,172.2,60.12,92.36,167.0,85.3,51.39,533.45,2022-07-20,Jul-22,157933.0,661.0,,87168848.0,981588.0,,68464.0,261308166.0,0.0,222682315.0,340913.0,602773981.0,0.0,128153331.0,0.0,354009502.0,0.0,77281225.0,0.0,225820815.0,0.0,17071585.0,0.0,18842565.0
147.24,,,164.46,264.79,170.05,61.05,89.15,165.36,84.3,50.57,519.39,2022-07-21,Jul-22,146939.0,488.0,,87315787.0,982076.0,,68705.0,261376871.0,267879.0,222950194.0,359495.0,603133476.0,180599.0,128333930.0,1386820.0,355396322.0,75283.0,77356508.0,802609.0,226623424.0,9993.0,17081578.0,13194.0,18855759.0
148.47,,,164.12,267.0,171.6,61.37,90.11,170.0,86.21,51.26,526.0,2022-07-22,Jul-22,185062.0,631.0,,87525159.0,982707.0,,73876.0,261450747.0,0.0,222950194.0,408348.0,603541824.0,0.0,128333930.0,0.0,355396322.0,0.0,77356508.0,0.0,226623424.0,0.0,17081578.0,0.0,18855759.0
148.54,,,161.75,270.25,172.12,61.24,90.2,162.75,85.92,51.34,526.09,2022-07-25,Jul-22,110320.0,276.0,,87732850.0,983302.0,,60998.0,261569929.0,0.0,222950194.0,307087.0,604147244.0,0.0,128333930.0,0.0,355396322.0,0.0,77356508.0,0.0,226623424.0,0.0,17081578.0,0.0,18855759.0
151.15,,,160.24,274.15,172.56,61.38,91.4,166.3,86.91,51.84,533.8,2022-07-26,Jul-22,165322.0,619.0,,87898172.0,983921.0,,63626.0,261633555.0,0.0,222950194.0,316573.0,604463817.0,0.0,128333930.0,0.0,355396322.0,0.0,77356508.0,0.0,226623424.0,0.0,17081578.0,0.0,18855759.0
149.5,,,159.51,274.01,172.63,61.58,90.5,161.0,86.47,51.94,533.54,2022-07-27,Jul-22,158900.0,681.0,,88057072.0,984602.0,,61697.0,261695252.0,0.0,222950194.0,303858.0,604767675.0,0.0,128333930.0,0.0,355396322.0,0.0,77356508.0,0.0,226623424.0,0.0,17081578.0,0.0,18855759.0
151.44,,,157.98,275.41,173.4,62.08,91.04,157.0,86.77,50.85,537.49,2022-07-28,Jul-22,143344.0,501.0,,88200416.0,985103.0,,61070.0,261756322.0,295369.0,223245563.0,301875.0,605069550.0,156111.0,128490041.0,1347152.0,356743474.0,116025.0,77472533.0,831743.0,227455167.0,9057.0,17090635.0,12324.0,18868083.0
145.44,,,164.25,273.14,173.79,62.23,90.08,161.44,86.43,50.56,540.01,2022-07-29,Jul-22,170478.0,640.0,,88463032.0,985743.0,,63762.0,261820084.0,0.0,223245563.0,317506.0,605387056.0,0.0,128490041.0,0.0,356743474.0,0.0,77472533.0,0.0,227455167.0,0.0,17090635.0,0.0,18868083.0
141.51,,,163.59,273.98,174.17,62.74,89.34,163.85,85.57,50.32,542.27,2022-08-01,Aug-22,123284.0,404.0,,88653524.0,986380.0,,53044.0,261919887.0,0.0,223245563.0,236454.0,605829636.0,0.0,128490041.0,0.0,356743474.0,0.0,77472533.0,0.0,227455167.0,0.0,17090635.0,0.0,18868083.0
141.18,,,161.38,274.95,175.01,62.89,89.06,161.03,85.61,50.9,537.55,2022-08-02,Aug-22,157192.0,686.0,,88810716.0,987066.0,,56230.0,261976117.0,0.0,223245563.0,252708.0,606082344.0,0.0,128490041.0,0.0,356743474.0,0.0,77472533.0,0.0,227455167.0,0.0,17090635.0,0.0,18868083.0
141.72,,,168.74,272.11,172.55,62.15,87.25,167.74,85.15,49.79,537.26,2022-08-03,Aug-22,148668.0,699.0,,88959384.0,987765.0,,56209.0,262032326.0,0.0,223245563.0,247453.0,606329797.0,0.0,128490041.0,0.0,356743474.0,0.0,77472533.0,0.0,227455167.0,0.0,17090635.0,0.0,18868083.0
142.09,,,177.5,280.63,174.81,64.2,87.81,185.75,85.03,49.9,539.29,2022-08-04,Aug-22,132013.0,546.0,,89091397.0,988311.0,,55165.0,262087491.0,-209997.0,223035566.0,243094.0,606572891.0,-163622.0,128326419.0,405675.0,357149149.0,-4034.0,77468499.0,165865.0,227621032.0,-35705.0,17054930.0,-35241.0,18832842.0
139.05,,,179.63,278.56,171.3,63.65,86.53,189.271,85.09,49.64,530.0,2022-08-05,Aug-22,153049.0,605.0,,89244446.0,988916.0,,58006.0,262145497.0,0.0,223035566.0,260355.0,606833246.0,0.0,128326419.0,0.0,357149149.0,0.0,77468499.0,0.0,227621032.0,0.0,17054930.0,0.0,18832842.0
138.04,,,167.0,282.0,171.3,63.25,87.3,185.2,86.04,49.39,539.91,2022-08-08,Aug-22,103436.0,314.0,,89408080.0,989492.0,,49328.0,262238139.0,0.0,223035566.0,214580.0,607231956.0,0.0,128326419.0,0.0,357149149.0,0.0,77468499.0,0.0,227621032.0,0.0,17054930.0,0.0,18832842.0
140.68,,,164.04,284.32,170.54,63.34,88.75,176.01,87.04,49.75,540.0,2022-08-09,Aug-22,133815.0,780.0,,89541895.0,990272.0,,50681.0,262288820.0,0.0,223035566.0,221745.0,607453701.0,0.0,128326419.0,0.0,357149149.0,0.0,77468499.0,0.0,227621032.0,0.0,17054930.0,0.0,18832842.0
140.91,,,162.24,287.05,171.02,64.86,90.03,174.09,88.02,49.93,540.26,2022-08-10,Aug-22,137249.0,801.0,,89679144.0,991038.0,,48578.0,262337398.0,0.0,223035566.0,208090.0,607661791.0,0.0,128326419.0,0.0,357149149.0,0.0,77468499.0,0.0,227621032.0,0.0,17054930.0,0.0,18832842.0
140.23,,,161.32,286.9,168.52,66.54,87.81,174.435,85.83,48.22,538.24,2022-08-11,Aug-22,125313.0,569.0,,89804457.0,991607.0,,50364.0,262387762.0,421604.0,223457170.0,211314.0,607873105.0,231603.0,128558022.0,1205063.0,358354212.0,179012.0,77647511.0,702263.0,228323295.0,10035.0,17064965.0,12622.0,18845464.0
141.89,,,160.5,286.15,167.54,66.81,88.99,172.68,85.06,48.55,535.61,2022-08-12,Aug-22,139100.0,668.0,,89943557.0,992275.0,,53938.0,262441700.0,0.0,223457170.0,233133.0,608106238.0,0.0,128558022.0,0.0,358354212.0,0.0,77647511.0,0.0,228323295.0,0.0,17064965.0,0.0,18845464.0
143.11,,,162.0,290.04,166.0,66.94,90.83,172.85,85.26,49.97,541.67,2022-08-15,Aug-22,96180.0,315.0,,90091909.0,992818.0,,45217.0,262526670.0,0.0,223457170.0,191453.0,608453998.0,0.0,128558022.0,0.0,358354212.0,0.0,77647511.0,0.0,228323295.0,0.0,17064965.0,0.0,18845464.0
142.11,,,162.29,291.04,165.86,67.15,89.96,176.0,84.92,49.38,545.21,2022-08-16,Aug-22,124289.0,722.0,,90216198.0,993540.0,,46897.0,262573567.0,0.0,223457170.0,198519.0,608652517.0,0.0,128558022.0,0.0,358354212.0,0.0,77647511.0,0.0,228323295.0,0.0,17064965.0,0.0,18845464.0
141.42,,,157.25,288.63,166.41,66.89,90.34,165.045,85.22,49.65,545.24,2022-08-17,Aug-22,119235.0,746.0,,90335433.0,994285.0,,46588.0,262620155.0,0.0,223457170.0,195836.0,608848353.0,0.0,128558022.0,0.0,358354212.0,0.0,77647511.0,0.0,228323295.0,0.0,17064965.0,0.0,18845464.0
141.49,,,151.72,292.0,167.68,67.38,91.5,157.0,85.38,49.39,545.01,2022-08-18,Aug-22,113589.0,516.0,,90449022.0,994801.0,,45869.0,262666024.0,227825.0,223684995.0,188359.0,609036712.0,126992.0,128685014.0,935771.0,359289983.0,90709.0,77738220.0,470358.0,228793653.0,7939.0,17072904.0,10829.0,18856293.0
141.78,,,145.45,291.37,167.1,67.65,91.55,147.64,85.29,48.84,545.5,2022-08-19,Aug-22,128421.0,600.0,,90583545.0,995401.0,,49762.0,262715786.0,0.0,223684995.0,206429.0,609243141.0,0.0,128685014.0,0.0,359289983.0,0.0,77738220.0,0.0,228793653.0,0.0,17072904.0,0.0,18856293.0
141.97,,,146.75,290.59,168.9,66.47,91.81,145.25,85.3,49.21,541.39,2022-08-22,Aug-22,85282.0,297.0,,90717489.0,995913.0,,40130.0,262788989.0,0.0,223684995.0,160544.0,609530812.0,0.0,128685014.0,0.0,359289983.0,0.0,77738220.0,0.0,228793653.0,0.0,17072904.0,0.0,18856293.0
139.65,,,148.5,291.0,167.0,66.15,90.88,141.7,83.62,48.42,543.29,2022-08-23,Aug-22,113367.0,655.0,,90830856.0,996568.0,,41947.0,262830936.0,0.0,223684995.0,169560.0,609700372.0,0.0,128685014.0,0.0,359289983.0,0.0,77738220.0,0.0,228793653.0,0.0,17072904.0,0.0,18856293.0
139.05,,,148.0,286.69,166.56,65.49,90.2,142.66,83.29,47.9,536.68,2022-08-24,Aug-22,129358.0,743.0,,90960214.0,997311.0,,41851.0,262872787.0,28175.0,224190086.0,167850.0,609868222.0,,,,,,,,,,,,
138.77,,,149.02,288.81,165.95,66.32,90.51,142.25,83.38,47.52,535.01,2022-08-25,Aug-22,110591.0,521.0,,91070805.0,997832.0,,41984.0,262914771.0,27720.0,224217806.0,163280.0,610031502.0,,,,,,,,,,,,
138.89,,,145.34,292.0,167.46,67.59,90.28,142.8,84.46,47.62,542.26,2022-08-26,Aug-22,114419.0,642.0,,91185224.0,998474.0,,43647.0,262958418.0,30756.0,224248562.0,173086.0,610204588.0,,,,,,,,,,,,
136.2,,,140.0,283.87,163.47,65.15,88.83,135.09,83.0,46.375,526.0,2022-08-29,Aug-22,85037.0,278.0,,91318792.0,998956.0,,34095.0,263022921.0,22909.0,224292997.0,134548.0,610451542.0,,,,,,,,,,,,
135.14,,,146.39,287.68,163.3,65.51,87.47,137.9,82.0,46.34,530.41,2022-08-30,Aug-22,113715.0,596.0,,91432507.0,999552.0,,36521.0,263059442.0,23005.0,224316002.0,139768.0,610591310.0,,,,,,,,,,,,
135.69,,,148.0,285.41,163.23,65.2,87.04,136.95,81.15,46.01,520.82,2022-08-31,Aug-22,119296.0,739.0,,91551803.0,1000382.0,,33751.0,263093193.0,18567.0,224334569.0,124415.0,610715725.0,,,,,,,,,,,,
134.64,,,145.62,284.84,161.49,63.99,85.64,131.13,80.17,45.14,519.33,2022-09-01,Sep-22,103514.0,470.0,,91655317.0,1000852.0,,27990.0,263121183.0,13503.0,224348072.0,83228.0,610798953.0,,,,,,,,,,,,
138.66,,,148.57,289.87,165.86,65.65,87.24,140.36,80.5,46.74,529.62,2022-09-02,Sep-22,107155.0,487.0,,91762472.0,1001366.0,,28199.0,263149382.0,13100.0,224361172.0,80061.0,610879014.0,,,,,,,,,,,,
137.3,,,146.14,286.58,163.94,65.38,86.58,138.0,80.67,45.96,519.93,2022-09-06,Sep-22,117514.0,503.0,,91947016.0,1002105.0,,31309.0,263203365.0,1540.0,224367691.0,146708.0,611118376.0,,,,,,,,,,,,
137.55,,,137.16,285.36,162.91,64.75,86.56,129.68,80.3,45.7,517.0,2022-09-07,Sep-22,88923.0,641.0,,92035939.0,1002746.0,,46338.0,263249703.0,,,332953.0,611451329.0,,,,,,,,,,,,
